120 180
79 30 -8930
80 30 -9270
81 30 -9290
82 30 -9290
83 30 -8820
84 30 -9630
85 30 -9230
86 30 -10690
87 30 -11520
88 30 -9710
89 30 -9340
90 30 -11590
91 30 -10130
92 30 -10130
93 30 -9840
94 30 -9370
95 30 -10330
96 30 -9240
97 30 -9060
98 30 -10720
99 30 -11570
100 30 -9660
101 30 -9660
102 30 -9010
103 30 -9610
104 30 -9390
105 30 -8800
106 30 -9680
107 30 -8750
108 30 -8710
109 30 -8690
110 30 -8630
111 30 -8450
112 30 -8410
113 30 -8280
114 30 -8189
115 30 -7810
21 29 -9390
22 29 -9150
23 29 -9570
24 29 -10590
25 29 -9660
26 29 -9660
27 29 -10570
28 29 -10520
29 29 -10670
30 29 -9770
31 29 -9770
32 29 -9730
33 29 -9720
34 29 -9360
35 29 -9790
36 29 -9360
37 29 -9360
38 29 -9430
39 29 -9030
40 29 -9080
41 29 -8750
42 29 -8730
43 29 -8650
44 29 -9040
45 29 -8990
46 29 -9070
47 29 -9140
48 29 -8730
49 29 -8620
50 29 -9050
51 29 -9150
52 29 -8290
53 29 -8290
54 29 -8420
55 29 -8420
56 29 -8250
57 29 -8130
58 29 -8280
59 29 -8430
60 29 -10470
61 29 -9170
62 29 -9210
63 29 -9350
64 29 -9250
65 29 -9250
66 29 -9100
67 29 -8920
68 29 -8780
69 29 -8780
70 29 -8600
71 29 -8600
72 29 -8700
73 29 -8560
74 29 -8610
75 29 -8730
76 29 -9060
77 29 -8860
78 29 -8830
79 29 -9040
80 29 -9510
81 29 -10190
82 29 -9130
83 29 -9040
84 29 -9240
85 29 -9810
86 29 -12110
87 29 -10280
88 29 -10480
89 29 -10820
90 29 -11160
91 29 -9630
92 29 -9000
93 29 -9960
94 29 -9380
95 29 -10720
96 29 -10760
97 29 -10210
98 29 -11760
99 29 -11980
100 29 -10300
101 29 -9800
102 29 -8760
103 29 -9610
104 29 -10120
105 29 -9310
106 29 -9170
107 29 -9000
108 29 -8710
109 29 -8670
110 29 -8250
111 29 -8450
112 29 -8480
113 29 -8000
114 29 -8000
115 29 -7810
21 28 -9120
22 28 -9320
23 28 -10310
24 28 -10430
25 28 -10330
26 28 -10040
27 28 -10520
28 28 -10900
29 28 -10720
30 28 -10140
31 28 -10200
32 28 -10040
33 28 -9160
34 28 -9160
35 28 -9370
36 28 -9380
37 28 -9380
38 28 -9200
39 28 -9010
40 28 -9300
41 28 -8790
42 28 -8550
43 28 -8550
44 28 -9130
45 28 -8910
46 28 -9180
47 28 -9010
48 28 -8750
49 28 -8820
50 28 -8920
51 28 -9120
52 28 -8370
53 28 -8440
54 28 -8260
55 28 -8270
56 28 -8160
57 28 -8170
58 28 -8320
59 28 -8920
60 28 -10950
61 28 -8920
62 28 -9640
63 28 -8820
64 28 -8940
65 28 -9020
66 28 -9570
67 28 -9440
68 28 -9080
69 28 -8630
70 28 -8560
71 28 -8540
72 28 -8560
73 28 -8710
74 28 -8660
75 28 -9500
76 28 -8870
77 28 -8860
78 28 -9120
79 28 -9600
80 28 -9600
81 28 -9710
82 28 -9840
83 28 -9150
84 28 -9610
85 28 -9520
86 28 -10060
87 28 -10360
88 28 -10160
89 28 -11760
90 28 -11560
91 28 -9390
92 28 -8720
93 28 -10130
94 28 -9980
95 28 -10590
96 28 -11150
97 28 -10580
98 28 -11880
99 28 -11590
100 28 -10900
101 28 -9890
102 28 -9580
103 28 -9760
104 28 -9360
105 28 -9250
106 28 -9240
107 28 -9090
108 28 -8910
109 28 -9140
110 28 -8570
111 28 -8480
112 28 -8440
113 28 -7730
114 28 -7730
115 28 -7820
21 27 -9090
22 27 -9740
23 27 -10200
24 27 -9950
25 27 -9860
26 27 -10090
27 27 -11000
28 27 -11000
29 27 -10250
30 27 -10150
31 27 -9910
32 27 -9910
33 27 -9160
34 27 -9160
35 27 -9760
36 27 -10250
37 27 -9460
38 27 -9200
39 27 -9010
40 27 -9010
41 27 -8970
42 27 -8650
43 27 -8650
44 27 -8990
45 27 -9210
46 27 -8790
47 27 -8890
48 27 -8980
49 27 -8410
50 27 -8410
51 27 -8710
52 27 -8390
53 27 -8350
54 27 -8180
55 27 -8189
56 27 -8180
57 27 -8450
58 27 -8320
59 27 -9300
60 27 -10410
61 27 -9010
62 27 -10070
63 27 -8680
64 27 -8770
65 27 -8770
66 27 -9690
67 27 -9750
68 27 -9750
69 27 -8630
70 27 -8630
71 27 -8510
72 27 -8600
73 27 -8710
74 27 -8710
75 27 -8860
76 27 -8870
77 27 -8790
78 27 -8900
79 27 -8990
80 27 -9560
81 27 -9770
82 27 -11600
83 27 -9120
84 27 -9010
85 27 -9390
86 27 -10080
87 27 -11800
88 27 -9890
89 27 -10290
90 27 -9970
91 27 -10000
92 27 -8920
93 27 -10960
94 27 -9980
95 27 -10960
96 27 -10960
97 27 -11380
98 27 -11890
99 27 -11110
100 27 -10510
101 27 -9030
102 27 -9030
103 27 -8880
104 27 -9220
105 27 -8700
106 27 -9380
107 27 -9270
108 27 -8780
109 27 -8820
110 27 -8590
111 27 -8590
112 27 -7750
113 27 -7460
114 27 -8070
115 27 -7820
21 26 -8870
22 26 -8910
23 26 -10020
24 26 -9950
25 26 -9950
26 26 -10540
27 26 -10540
28 26 -10090
29 26 -10090
30 26 -10430
31 26 -9360
32 26 -9260
33 26 -9350
34 26 -10000
35 26 -9390
36 26 -9390
37 26 -9550
38 26 -9490
39 26 -9010
40 26 -9010
41 26 -9210
42 26 -9170
43 26 -9030
44 26 -8840
45 26 -9090
46 26 -8680
47 26 -8960
48 26 -8720
49 26 -8420
50 26 -8910
51 26 -8510
52 26 -8180
53 26 -8260
54 26 -8180
55 26 -8189
56 26 -8189
57 26 -8410
58 26 -8410
59 26 -9460
60 26 -10380
61 26 -9250
62 26 -9520
63 26 -8680
64 26 -9100
65 26 -8860
66 26 -8780
67 26 -9130
68 26 -9130
69 26 -9460
70 26 -8930
71 26 -8600
72 26 -8600
73 26 -8940
74 26 -9010
75 26 -8640
76 26 -8640
77 26 -8810
78 26 -9640
79 26 -9140
80 26 -10060
81 26 -10950
82 26 -11380
83 26 -9120
84 26 -9010
85 26 -10220
86 26 -9690
87 26 -10190
88 26 -9970
89 26 -9070
90 26 -10110
91 26 -9260
92 26 -9360
93 26 -11490
94 26 -10050
95 26 -9870
96 26 -10660
97 26 -11880
98 26 -11310
99 26 -10030
100 26 -10150
101 26 -9030
102 26 -9030
103 26 -8660
104 26 -8870
105 26 -8550
106 26 -9010
107 26 -8980
108 26 -8860
109 26 -8860
110 26 -8490
111 26 -8490
112 26 -7910
113 26 -7600
114 26 -8090
115 26 -8080
21 25 -8450
22 25 -8590
23 25 -9960
24 25 -10450
25 25 -10790
26 25 -10520
27 25 -10350
28 25 -10090
29 25 -10070
30 25 -10350
31 25 -9400
32 25 -9150
33 25 -9210
34 25 -9470
35 25 -9390
36 25 -9380
37 25 -9390
38 25 -9430
39 25 -9020
40 25 -8750
41 25 -9040
42 25 -9170
43 25 -8940
44 25 -8650
45 25 -8490
46 25 -8490
47 25 -9210
48 25 -8520
49 25 -8850
50 25 -8910
51 25 -8340
52 25 -8230
53 25 -8230
54 25 -8200
55 25 -8300
56 25 -8300
57 25 -8650
58 25 -8650
59 25 -9070
60 25 -10370
61 25 -9680
62 25 -9310
63 25 -9200
64 25 -9220
65 25 -9090
66 25 -8710
67 25 -8960
68 25 -10180
69 25 -9970
70 25 -9010
71 25 -8660
72 25 -8660
73 25 -9000
74 25 -9180
75 25 -8550
76 25 -8550
77 25 -9640
78 25 -10080
79 25 -9900
80 25 -10070
81 25 -11070
82 25 -9910
83 25 -9720
84 25 -9310
85 25 -9090
86 25 -9030
87 25 -9580
88 25 -9770
89 25 -9470
90 25 -9620
91 25 -9490
92 25 -11300
93 25 -9980
94 25 -9780
95 25 -9780
96 25 -10970
97 25 -10820
98 25 -9450
99 25 -8890
100 25 -10150
101 25 -8950
102 25 -8970
103 25 -8860
104 25 -8910
105 25 -8810
106 25 -8810
107 25 -8520
108 25 -8820
109 25 -8860
110 25 -8490
111 25 -8220
112 25 -8140
113 25 -7860
114 25 -7820
115 25 -7820
21 24 -8550
22 24 -8580
23 24 -9670
24 24 -11040
25 24 -10790
26 24 -10910
27 24 -10350
28 24 -10390
29 24 -10300
30 24 -10170
31 24 -9470
32 24 -9150
33 24 -9500
34 24 -9680
35 24 -9130
36 24 -9130
37 24 -9030
38 24 -9030
39 24 -9150
40 24 -9100
41 24 -9250
42 24 -8910
43 24 -8930
44 24 -8740
45 24 -8310
46 24 -8600
47 24 -8770
48 24 -8520
49 24 -8450
50 24 -8450
51 24 -8240
52 24 -8060
53 24 -8230
54 24 -8430
55 24 -8270
56 24 -8189
57 24 -8860
58 24 -9800
59 24 -9020
60 24 -9990
61 24 -9600
62 24 -9320
63 24 -9450
64 24 -10440
65 24 -9190
66 24 -8610
67 24 -8840
68 24 -10640
69 24 -10240
70 24 -8840
71 24 -8840
72 24 -8650
73 24 -8970
74 24 -9050
75 24 -8680
76 24 -8680
77 24 -9880
78 24 -10350
79 24 -10250
80 24 -9270
81 24 -9470
82 24 -9840
83 24 -8740
84 24 -8640
85 24 -9100
86 24 -9400
87 24 -9870
88 24 -11020
89 24 -10450
90 24 -10790
91 24 -10080
92 24 -9350
93 24 -9480
94 24 -10520
95 24 -11120
96 24 -10940
97 24 -10100
98 24 -10020
99 24 -8890
100 24 -9610
101 24 -8950
102 24 -9080
103 24 -8870
104 24 -8490
105 24 -8340
106 24 -8340
107 24 -8770
108 24 -8660
109 24 -8650
110 24 -8420
111 24 -8390
112 24 -7780
113 24 -7870
114 24 -7820
115 24 -7820
20 23 -10430
21 23 -10430
22 23 -10300
23 23 -11270
24 23 -11290
25 23 -10770
26 23 -10670
27 23 -10760
28 23 -10560
29 23 -10540
30 23 -10120
31 23 -9470
32 23 -9500
33 23 -9170
34 23 -9500
35 23 -9660
36 23 -9610
37 23 -9130
38 23 -9140
39 23 -8870
40 23 -8810
41 23 -8700
42 23 -8900
43 23 -8930
44 23 -8400
45 23 -8350
46 23 -8450
47 23 -8450
48 23 -8710
49 23 -8320
50 23 -8320
51 23 -8310
52 23 -8240
53 23 -8330
54 23 -8320
55 23 -8530
56 23 -8580
57 23 -8570
58 23 -10330
59 23 -8950
60 23 -10360
61 23 -9790
62 23 -8970
63 23 -9520
64 23 -10300
65 23 -9010
66 23 -9350
67 23 -9420
68 23 -9420
69 23 -10110
70 23 -8580
71 23 -8610
72 23 -8510
73 23 -9020
74 23 -9120
75 23 -8990
76 23 -9160
77 23 -9970
78 23 -9580
79 23 -9230
80 23 -9270
81 23 -9140
82 23 -9590
83 23 -9590
84 23 -9340
85 23 -10320
86 23 -9570
87 23 -9830
88 23 -10080
89 23 -10550
90 23 -9760
91 23 -9990
92 23 -9630
93 23 -8920
94 23 -9050
95 23 -10800
96 23 -9850
97 23 -9850
98 23 -10260
99 23 -9310
100 23 -10390
101 23 -9520
102 23 -9280
103 23 -8530
104 23 -8490
105 23 -8450
106 23 -8530
107 23 -8790
108 23 -8070
109 23 -8189
110 23 -8060
111 23 -8220
112 23 -7990
113 23 -7950
114 23 -8109
115 23 -8340
20 22 -11250
21 22 -10530
22 22 -10460
23 22 -11110
24 22 -10950
25 22 -10770
26 22 -10820
27 22 -10960
28 22 -10520
29 22 -10520
30 22 -9840
31 22 -9370
32 22 -9180
33 22 -9370
34 22 -9310
35 22 -10520
36 22 -10960
37 22 -9570
38 22 -8920
39 22 -8790
40 22 -8910
41 22 -9060
42 22 -9100
43 22 -8540
44 22 -8580
45 22 -8580
46 22 -8370
47 22 -8350
48 22 -8330
49 22 -8290
50 22 -8570
51 22 -8180
52 22 -8310
53 22 -8160
54 22 -8240
55 22 -8780
56 22 -8400
57 22 -8500
58 22 -8820
59 22 -8660
60 22 -9410
61 22 -9250
62 22 -8770
63 22 -9190
64 22 -9030
65 22 -9470
66 22 -9430
67 22 -8910
68 22 -8930
69 22 -10540
70 22 -8580
71 22 -8730
72 22 -8510
73 22 -9050
74 22 -9120
75 22 -8990
76 22 -9630
77 22 -10390
78 22 -9270
79 22 -9590
80 22 -11630
81 22 -9040
82 22 -10330
83 22 -10310
84 22 -8830
85 22 -9120
86 22 -9790
87 22 -9790
88 22 -9810
89 22 -9610
90 22 -9260
91 22 -10130
92 22 -9330
93 22 -8920
94 22 -9160
95 22 -9740
96 22 -9840
97 22 -9870
98 22 -10060
99 22 -9700
100 22 -10030
101 22 -9230
102 22 -8290
103 22 -8290
104 22 -8880
105 22 -8430
106 22 -8390
107 22 -8420
108 22 -8189
109 22 -8170
110 22 -8060
111 22 -8220
112 22 -7960
113 22 -8160
114 22 -8070
115 22 -8010
20 21 -11250
21 21 -11070
22 21 -10750
23 21 -10440
24 21 -10710
25 21 -10950
26 21 -10980
27 21 -10680
28 21 -10850
29 21 -10900
30 21 -10070
31 21 -9530
32 21 -9370
33 21 -9220
34 21 -9370
35 21 -11290
36 21 -10380
37 21 -10380
38 21 -8800
39 21 -8790
40 21 -9410
41 21 -9460
42 21 -8670
43 21 -8380
44 21 -8880
45 21 -8650
46 21 -8380
47 21 -8370
48 21 -8290
49 21 -8290
50 21 -8340
51 21 -8240
52 21 -8350
53 21 -8150
54 21 -8340
55 21 -8760
56 21 -8430
57 21 -8660
58 21 -8540
59 21 -8390
60 21 -9270
61 21 -9590
62 21 -8900
63 21 -9110
64 21 -8870
65 21 -8870
66 21 -9180
67 21 -9160
68 21 -9160
69 21 -9640
70 21 -9100
71 21 -8980
72 21 -8960
73 21 -9610
74 21 -10720
75 21 -9960
76 21 -9500
77 21 -10110
78 21 -9180
79 21 -10170
80 21 -10600
81 21 -8920
82 21 -8920
83 21 -9750
84 21 -8830
85 21 -9060
86 21 -9660
87 21 -9730
88 21 -9450
89 21 -9400
90 21 -10390
91 21 -10140
92 21 -9650
93 21 -9650
94 21 -9420
95 21 -9800
96 21 -10040
97 21 -8940
98 21 -9700
99 21 -9950
100 21 -9190
101 21 -9280
102 21 -8810
103 21 -8280
104 21 -8690
105 21 -8180
106 21 -8029
107 21 -8550
108 21 -8500
109 21 -8210
110 21 -8240
111 21 -8119
112 21 -7920
113 21 -8039
114 21 -8130
115 21 -7960
20 20 -11590
21 20 -10570
22 20 -10840
23 20 -10940
24 20 -10940
25 20 -10980
26 20 -10980
27 20 -10760
28 20 -10690
29 20 -10420
30 20 -10170
31 20 -9370
32 20 -9370
33 20 -9340
34 20 -9670
35 20 -9330
36 20 -10420
37 20 -10300
38 20 -9260
39 20 -9040
40 20 -9980
41 20 -9000
42 20 -8570
43 20 -8380
44 20 -8610
45 20 -8650
46 20 -8410
47 20 -8370
48 20 -8270
49 20 -8410
50 20 -8170
51 20 -8250
52 20 -8340
53 20 -8290
54 20 -8580
55 20 -8940
56 20 -9080
57 20 -9530
58 20 -8610
59 20 -8390
60 20 -9150
61 20 -9930
62 20 -9930
63 20 -9490
64 20 -9060
65 20 -9060
66 20 -9330
67 20 -9140
68 20 -9160
69 20 -9530
70 20 -9390
71 20 -8980
72 20 -8830
73 20 -9060
74 20 -9210
75 20 -8970
76 20 -9240
77 20 -9330
78 20 -9290
79 20 -10390
80 20 -9100
81 20 -8920
82 20 -8920
83 20 -9610
84 20 -8980
85 20 -9300
86 20 -9180
87 20 -9170
88 20 -9700
89 20 -9630
90 20 -9800
91 20 -10190
92 20 -9840
93 20 -9500
94 20 -9170
95 20 -10790
96 20 -9400
97 20 -8940
98 20 -9790
99 20 -9580
100 20 -9050
101 20 -9050
102 20 -8450
103 20 -8280
104 20 -8590
105 20 -8460
106 20 -8420
107 20 -8510
108 20 -8150
109 20 -8020
110 20 -8130
111 20 -8130
112 20 -7880
113 20 -8130
114 20 -7840
115 20 -7780
20 19 -11560
21 19 -10740
22 19 -10520
23 19 -10520
24 19 -10640
25 19 -10640
26 19 -11150
27 19 -10960
28 19 -10790
29 19 -10790
30 19 -10750
31 19 -9690
32 19 -9690
33 19 -9560
34 19 -9830
35 19 -9260
36 19 -9320
37 19 -9550
38 19 -9550
39 19 -9680
40 19 -9220
41 19 -8780
42 19 -8620
43 19 -8840
44 19 -8650
45 19 -8530
46 19 -8360
47 19 -8300
48 19 -8310
49 19 -8350
50 19 -8280
51 19 -8220
52 19 -8380
53 19 -8250
54 19 -8410
55 19 -9110
56 19 -8660
57 19 -8660
58 19 -9220
59 19 -8830
60 19 -8930
61 19 -11520
62 19 -9980
63 19 -8980
64 19 -9940
65 19 -9000
66 19 -9380
67 19 -9410
68 19 -9410
69 19 -9480
70 19 -9590
71 19 -9020
72 19 -8830
73 19 -8500
74 19 -8820
75 19 -8820
76 19 -9330
77 19 -9020
78 19 -9220
79 19 -9650
80 19 -9550
81 19 -10380
82 19 -9110
83 19 -9570
84 19 -9300
85 19 -9300
86 19 -8980
87 19 -9450
88 19 -9370
89 19 -9370
90 19 -9800
91 19 -10190
92 19 -9970
93 19 -9930
94 19 -9340
95 19 -11140
96 19 -9920
97 19 -9150
98 19 -9500
99 19 -9500
100 19 -8870
101 19 -8870
102 19 -8650
103 19 -8320
104 19 -8480
105 19 -8550
106 19 -8240
107 19 -8280
108 19 -7900
109 19 -7890
110 19 -8280
111 19 -8000
112 19 -7910
113 19 -7760
114 19 -7760
115 19 -7730
116 19 -8100
20 18 -11580
21 18 -10940
22 18 -10770
23 18 -10950
24 18 -10640
25 18 -10640
26 18 -11130
27 18 -10670
28 18 -10570
29 18 -10750
30 18 -10620
31 18 -9690
32 18 -9690
33 18 -9560
34 18 -10690
35 18 -9320
36 18 -9210
37 18 -9550
38 18 -9280
39 18 -9260
40 18 -8810
41 18 -8560
42 18 -8600
43 18 -8600
44 18 -8670
45 18 -8440
46 18 -8360
47 18 -8360
48 18 -8230
49 18 -8260
50 18 -8320
51 18 -8460
52 18 -8150
53 18 -8150
54 18 -8660
55 18 -9460
56 18 -8600
57 18 -8600
58 18 -10670
59 18 -8790
60 18 -8790
61 18 -11190
62 18 -9980
63 18 -8820
64 18 -9160
65 18 -9000
66 18 -9020
67 18 -9400
68 18 -9260
69 18 -9480
70 18 -9600
71 18 -8570
72 18 -8890
73 18 -8330
74 18 -8390
75 18 -8580
76 18 -8800
77 18 -9250
78 18 -10440
79 18 -10270
80 18 -8750
81 18 -8660
82 18 -8860
83 18 -8560
84 18 -9010
85 18 -9010
86 18 -9120
87 18 -9250
88 18 -9370
89 18 -9370
90 18 -10160
91 18 -10470
92 18 -10470
93 18 -10270
94 18 -9660
95 18 -11000
96 18 -9900
97 18 -9690
98 18 -9950
99 18 -9380
100 18 -9280
101 18 -8950
102 18 -8770
103 18 -8220
104 18 -8480
105 18 -8300
106 18 -8340
107 18 -8109
108 18 -8119
109 18 -8290
110 18 -8189
111 18 -7870
112 18 -7870
113 18 -7880
114 18 -7660
115 18 -7730
116 18 -8130
20 17 -11430
21 17 -11000
22 17 -10770
23 17 -10600
24 17 -10730
25 17 -10810
26 17 -10870
27 17 -10790
28 17 -10820
29 17 -10600
30 17 -10260
31 17 -9350
32 17 -9350
33 17 -9930
34 17 -10580
35 17 -10280
36 17 -9420
37 17 -9820
38 17 -9870
39 17 -8930
40 17 -8620
41 17 -8700
42 17 -8630
43 17 -8950
44 17 -8670
45 17 -8490
46 17 -8670
47 17 -8370
48 17 -8220
49 17 -8189
50 17 -8290
51 17 -8520
52 17 -8150
53 17 -8150
54 17 -8390
55 17 -9000
56 17 -9390
57 17 -9290
58 17 -11240
59 17 -8930
60 17 -8850
61 17 -8850
62 17 -11080
63 17 -9070
64 17 -9280
65 17 -9530
66 17 -9430
67 17 -9460
68 17 -9260
69 17 -10000
70 17 -8850
71 17 -8570
72 17 -8900
73 17 -8070
74 17 -8260
75 17 -8580
76 17 -8940
77 17 -9250
78 17 -10820
79 17 -9110
80 17 -8330
81 17 -8360
82 17 -8610
83 17 -8420
84 17 -8480
85 17 -9210
86 17 -8890
87 17 -8890
88 17 -9870
89 17 -9480
90 17 -10080
91 17 -9480
92 17 -9480
93 17 -9480
94 17 -9450
95 17 -9930
96 17 -10290
97 17 -10160
98 17 -9510
99 17 -9710
100 17 -9790
101 17 -8960
102 17 -8620
103 17 -8039
104 17 -8460
105 17 -8310
106 17 -8310
107 17 -8230
108 17 -8100
109 17 -8100
110 17 -8010
111 17 -7910
112 17 -7900
113 17 -7990
114 17 -7910
115 17 -7500
116 17 -7500
20 16 -11430
21 16 -11120
22 16 -10800
23 16 -11140
24 16 -10170
25 16 -10140
26 16 -9600
27 16 -9600
28 16 -9880
29 16 -10550
30 16 -10600
31 16 -9540
32 16 -9690
33 16 -9580
34 16 -9710
35 16 -9580
36 16 -9700
37 16 -9700
38 16 -8840
39 16 -8590
40 16 -8850
41 16 -8700
42 16 -8700
43 16 -8670
44 16 -8560
45 16 -8630
46 16 -8290
47 16 -8290
48 16 -8109
49 16 -8210
50 16 -8180
51 16 -8650
52 16 -8380
53 16 -8220
54 16 -8370
55 16 -8520
56 16 -8520
57 16 -9400
58 16 -9980
59 16 -8940
60 16 -9030
61 16 -9290
62 16 -9200
63 16 -9200
64 16 -9220
65 16 -8940
66 16 -8970
67 16 -9730
68 16 -9630
69 16 -9000
70 16 -8690
71 16 -8940
72 16 -8920
73 16 -8640
74 16 -8640
75 16 -10710
76 16 -9100
77 16 -10100
78 16 -8570
79 16 -8570
80 16 -8310
81 16 -8310
82 16 -9290
83 16 -8730
84 16 -9210
85 16 -9640
86 16 -9300
87 16 -9400
88 16 -9760
89 16 -9540
90 16 -9930
91 16 -10590
92 16 -9830
93 16 -9650
94 16 -9470
95 16 -9580
96 16 -9580
97 16 -9860
98 16 -9940
99 16 -8840
100 16 -8840
101 16 -8810
102 16 -8580
103 16 -8039
104 16 -8350
105 16 -8310
106 16 -8189
107 16 -8440
108 16 -8280
109 16 -7830
110 16 -7830
111 16 -8140
112 16 -7750
113 16 -7910
114 16 -8029
115 16 -7420
116 16 -7450
21 15 -10580
22 15 -9650
23 15 -9920
24 15 -9840
25 15 -9860
26 15 -9710
27 15 -10040
28 15 -10510
29 15 -10150
30 15 -10000
31 15 -10620
32 15 -10240
33 15 -9640
34 15 -9230
35 15 -9230
36 15 -9740
37 15 -8910
38 15 -8780
39 15 -8590
40 15 -9240
41 15 -8970
42 15 -8550
43 15 -8550
44 15 -8560
45 15 -8430
46 15 -8290
47 15 -8210
48 15 -8109
49 15 -8130
50 15 -8180
51 15 -8400
52 15 -8340
53 15 -8330
54 15 -8680
55 15 -8280
56 15 -8750
57 15 -9640
58 15 -8510
59 15 -8510
60 15 -9010
61 15 -9540
62 15 -9200
63 15 -9200
64 15 -9070
65 15 -9070
66 15 -9250
67 15 -9630
68 15 -10080
69 15 -8940
70 15 -8810
71 15 -8810
72 15 -8680
73 15 -8210
74 15 -8140
75 15 -8770
76 15 -8770
77 15 -8910
78 15 -8730
79 15 -8730
80 15 -8720
81 15 -8590
82 15 -8780
83 15 -8780
84 15 -8800
85 15 -8800
86 15 -9930
87 15 -9370
88 15 -10080
89 15 -9240
90 15 -9360
91 15 -9960
92 15 -10440
93 15 -8550
94 15 -9470
95 15 -9010
96 15 -8750
97 15 -8890
98 15 -9200
99 15 -8750
100 15 -8840
101 15 -8890
102 15 -8590
103 15 -8260
104 15 -8350
105 15 -8400
106 15 -8260
107 15 -8360
108 15 -7960
109 15 -8050
110 15 -8109
111 15 -8070
112 15 -7760
113 15 -7760
114 15 -7660
115 15 -7370
116 15 -7670
21 14 -9930
22 14 -9730
23 14 -10270
24 14 -9910
25 14 -10170
26 14 -9710
27 14 -9760
28 14 -10370
29 14 -10160
30 14 -9940
31 14 -9860
32 14 -9590
33 14 -9330
34 14 -9300
35 14 -9540
36 14 -9770
37 14 -8910
38 14 -8660
39 14 -8660
40 14 -8990
41 14 -8770
42 14 -8630
43 14 -8700
44 14 -8350
45 14 -8350
46 14 -8150
47 14 -8150
48 14 -8140
49 14 -8160
50 14 -8060
51 14 -8350
52 14 -8330
53 14 -8710
54 14 -8340
55 14 -8280
56 14 -8860
57 14 -9350
58 14 -8920
59 14 -8970
60 14 -8730
61 14 -9720
62 14 -9720
63 14 -9520
64 14 -9710
65 14 -8790
66 14 -8830
67 14 -9560
68 14 -9470
69 14 -8940
70 14 -8830
71 14 -8840
72 14 -8710
73 14 -8210
74 14 -7860
75 14 -7860
76 14 -8350
77 14 -8810
78 14 -8450
79 14 -9050
80 14 -8350
81 14 -8350
82 14 -9750
83 14 -9080
84 14 -8800
85 14 -8800
86 14 -9830
87 14 -9210
88 14 -10140
89 14 -8980
90 14 -9280
91 14 -9660
92 14 -9490
93 14 -8670
94 14 -9740
95 14 -9190
96 14 -8920
97 14 -8680
98 14 -8490
99 14 -8300
100 14 -8980
101 14 -8930
102 14 -8590
103 14 -8260
104 14 -8360
105 14 -8400
106 14 -8260
107 14 -8170
108 14 -7960
109 14 -8060
110 14 -8050
111 14 -7980
112 14 -7760
113 14 -7760
114 14 -7660
115 14 -7400
116 14 -7780
21 13 -10140
22 13 -10090
23 13 -10460
24 13 -10080
25 13 -10080
26 13 -10900
27 13 -10200
28 13 -10200
29 13 -10160
30 13 -9820
31 13 -9820
32 13 -9730
33 13 -10020
34 13 -9160
35 13 -8900
36 13 -9260
37 13 -8920
38 13 -8660
39 13 -8950
40 13 -8760
41 13 -8790
42 13 -8750
43 13 -8500
44 13 -8480
45 13 -8270
46 13 -8270
47 13 -8220
48 13 -8220
49 13 -8109
50 13 -8080
51 13 -8039
52 13 -8330
53 13 -8870
54 13 -8270
55 13 -8740
56 13 -8860
57 13 -9350
58 13 -8870
59 13 -9920
60 13 -8750
61 13 -9630
62 13 -9960
63 13 -9770
64 13 -9820
65 13 -8960
66 13 -9220
67 13 -9250
68 13 -9070
69 13 -8950
70 13 -8830
71 13 -8720
72 13 -8840
73 13 -8730
74 13 -7860
75 13 -7860
76 13 -8050
77 13 -8680
78 13 -8530
79 13 -9110
80 13 -8690
81 13 -8800
82 13 -9450
83 13 -9450
84 13 -10430
85 13 -9090
86 13 -9600
87 13 -8770
88 13 -9820
89 13 -8980
90 13 -8940
91 13 -8940
92 13 -9420
93 13 -8890
94 13 -8890
95 13 -9300
96 13 -9900
97 13 -8980
98 13 -8510
99 13 -9190
100 13 -8980
101 13 -8790
102 13 -8510
103 13 -8510
104 13 -8189
105 13 -8070
106 13 -8119
107 13 -8240
108 13 -8189
109 13 -8140
110 13 -8160
111 13 -7980
112 13 -7970
113 13 -7470
114 13 -7390
115 13 -7630
116 13 -7650
21 12 -10220
22 12 -10060
23 12 -10060
24 12 -9710
25 12 -10470
26 12 -10070
27 12 -10490
28 12 -10560
29 12 -10530
30 12 -9870
31 12 -9870
32 12 -9760
33 12 -9390
34 12 -8830
35 12 -9020
36 12 -9390
37 12 -8990
38 12 -8950
39 12 -8910
40 12 -8560
41 12 -8680
42 12 -8570
43 12 -8690
44 12 -8460
45 12 -8250
46 12 -8109
47 12 -8160
48 12 -8170
49 12 -7870
50 12 -7870
51 12 -8039
52 12 -8600
53 12 -8560
54 12 -8560
55 12 -8500
56 12 -8840
57 12 -9490
58 12 -8940
59 12 -8860
60 12 -9090
61 12 -9280
62 12 -9830
63 12 -9920
64 12 -9920
65 12 -9010
66 12 -9070
67 12 -9150
68 12 -9070
69 12 -8710
70 12 -8670
71 12 -9160
72 12 -8850
73 12 -8260
74 12 -8200
75 12 -8080
76 12 -8050
77 12 -8920
78 12 -8550
79 12 -8750
80 12 -8590
81 12 -9150
82 12 -9590
83 12 -8770
84 12 -9390
85 12 -9620
86 12 -9290
87 12 -8500
88 12 -10010
89 12 -9230
90 12 -9090
91 12 -9140
92 12 -10460
93 12 -9330
94 12 -9130
95 12 -9810
96 12 -9530
97 12 -8460
98 12 -8690
99 12 -8790
100 12 -8560
101 12 -8520
102 12 -8520
